,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado
785,261.0,Palmares ,PE,Nordeste,29/10/2010,34367381.0,CONJUNTO HABITACIONAL DE PALMARES II,CAIXA,FAR,Concluído,1,1,0,0,62436548.0,62436548.22
786,261.0,Palmares ,PE,Nordeste,05/11/2010,33335290.0,RESIDENCIAL QUILOMBO DOS PALMARES III,CAIXA,FAR,Concluído,403,403,0,0,25308266.0,25308266.6
787,261.0,Palmares ,PE,Nordeste,27/09/2010,32741303.0,LOTEAMENTO QUILOMBO DOS PALMARES II,CAIXA,FAR,Concluído,407,407,0,0,16779726.0,16779726.09
788,261.06,Paudalho ,PE,Nordeste,27/11/2017,48575036.0,RESIDENCIAL GUADALAJARA,CAIXA,FAR,Concluído,288,288,0,0,21024000.0,21024000.0
789,261.06,Paudalho ,PE,Nordeste,30/10/2018,51139150.0,RES GUADALAJARA 2,CAIXA,FAR,Concluído,288,288,0,0,21024000.0,21024000.0
790,261.07,Paulista ,PE,Nordeste,31/03/2010,30090479.0,RESIDENCIAL ENGENHEIRO LUIZ BONAPARTE - 1 ETAPA,CAIXA,FAR,Concluído,448,448,0,0,21056000.0,21056000.0
791,261.07,Paulista ,PE,Nordeste,31/03/2010,30090701.0,RESIDENCIAL ENGENHEIRO LUIZ BONAPARTE 2 ETAPA,CAIXA,FAR,Concluído,400,400,0,0,18800000.0,18800000.0
792,261.09,Pesqueira ,PE,Nordeste,13/01/2012,36392876.0,CONJUNTO HABITACIONAL PESQUEIRA,CAIXA,FAR,Concluído,177,177,0,0,8053600.0,8053600.68
793,261.09,Pesqueira ,PE,Nordeste,28/12/2012,36935588.0,CONJUNTO RESIDENCIAL DOM MANOEL PALMEIRA DA ROCHA,CAIXA,FAR,Concluído,460,460,0,0,36455442.0,36455441.44
794,261.1,Petrolândia ,PE,Nordeste,30/10/2018,51502613.0,RES FRANCISCO SIMOES 3,CAIXA,FAR,Concluído,96,96,0,0,6528000.0,6528000.0
795,261.1,Petrolândia ,PE,Nordeste,30/10/2018,51502727.0,RES FRANCISCO SIMOES 04,CAIXA,FAR,Concluído,96,96,0,0,6528000.0,6528000.0
796,261.1,Petrolândia ,PE,Nordeste,02/02/2018,48583320.0,RESIDENCIAL FRANCISCO SIMOES DE LIMA - ETAPA 02,CAIXA,FAR,Concluído,96,96,0,0,6528000.0,6528000.0
797,261.1,Petrolândia ,PE,Nordeste,28/11/2017,48579120.0,RESIDENCIAL FRANCISCO SIMOES DE LIMA - ETAPA 01,CAIXA,FAR,Concluído,96,96,0,0,6528000.0,6528000.0
798,261.11,Petrolina ,PE,Nordeste,16/10/2018,48578323.0,RESIDENCIAL NOVO TEMPO 6,CAIXA,FAR,Concluído,227,227,0,0,18160000.0,18160000.0
799,261.11,Petrolina ,PE,Nordeste,14/11/2018,48540766.0,RESIDENCIAL NOVO TEMPO 5,CAIXA,FAR,Concluído,230,230,0,0,18400000.0,18400000.0
800,261.11,Petrolina ,PE,Nordeste,22/08/2018,51375042.0,POMARES DE PETROLINA 1,CAIXA,FAR,Concluído,496,496,0,0,39680000.0,39680000.0
801,261.11,Petrolina ,PE,Nordeste,02/09/2013,41482078.0,LOTEAMENTO PEDRA LINDA,CAIXA,FAR,Concluído,102,102,0,0,6426000.0,6426000.0
802,261.11,Petrolina ,PE,Nordeste,28/03/2013,40618852.0,VIVENDAS DE PETROLINA II,CAIXA,FAR,Concluído,1,1,0,0,63000000.0,63000000.0
803,261.11,Petrolina ,PE,Nordeste,02/09/2013,36822144.0,LOTEAMENTO CACHEADO,CAIXA,FAR,Concluído,298,298,0,0,18774000.0,18774000.0
804,261.11,Petrolina ,PE,Nordeste,21/12/2012,38863342.0,RESIDENCIAL MONSENHOR BERNARDINO,CAIXA,FAR,Concluído,1,1,0,0,89741824.0,89741824.51
805,261.11,Petrolina ,PE,Nordeste,21/12/2012,38993068.0,RESIDENCIAL VIVENDAS DE PETROLINA,CAIXA,FAR,Concluído,1,1,0,0,90216000.0,90216000.0
806,261.11,Petrolina ,PE,Nordeste,30/09/2010,34068905.0,CONDOMINIO PARK RESIDENCIAL SAO GONCALO I,CAIXA,FAR,Concluído,248,248,0,0,15624000.0,15624000.0
807,261.11,Petrolina ,PE,Nordeste,30/09/2010,34069033.0,CONDOMINIO PARK RESIDENCIAL SAO GONCALO II,CAIXA,FAR,Concluído,248,248,0,0,15624000.0,15624000.0
808,261.11,Petrolina ,PE,Nordeste,27/09/2010,34069147.0,CONDOMIO PARK RESIDENCIAL SAO GONCALO III,CAIXA,FAR,Concluído,248,248,0,0,15624000.0,15624000.0
809,261.11,Petrolina ,PE,Nordeste,27/09/2010,34069252.0,CONDOMINIO PARK RESIDENCIAL SAO GONCALO IV,CAIXA,FAR,Concluído,248,248,0,0,15624000.0,15624000.0
810,261.11,Petrolina ,PE,Nordeste,11/02/2010,29693657.0,EMPREENDIMENTO VILA VERDE,CAIXA,FAR,Concluído,496,496,0,0,20635526.0,20635525.09
811,261.11,Petrolina ,PE,Nordeste,11/02/2010,29694016.0,EMPREENDIMENTO VILA REAL - CONDOMINIO,CAIXA,FAR,Concluído,496,496,0,0,20635528.0,20635528.31
812,261.11,Petrolina ,PE,Nordeste,05/10/2009,29332713.0,RESIDENCIAL VILA ESPERANCA,CAIXA,FAR,Concluído,404,404,0,0,14948000.0,14948000.0
813,261.11,Petrolina ,PE,Nordeste,30/09/2010,30519618.0,RESIDENCIAL NOVA VIDA I - ETAPA 1,CAIXA,FAR,Concluído,500,500,0,0,18776166.0,18776165.02
814,261.11,Petrolina ,PE,Nordeste,30/09/2010,30115979.0,RESIDENCIAL NOVA VIDA I - ETAPA 2,CAIXA,FAR,Concluído,500,500,0,0,18776142.0,18776142.92
815,261.14,Primavera ,PE,Nordeste,29/12/2010,34693953.0,RES PRIMAVERA,CAIXA,FAR,Não Concluído,226,0,226,0,9738878.0,9737904.35
816,261.18,Ribeirão ,PE,Nordeste,07/02/2018,49302499.0,LOT. BELMIRA AR,CAIXA,FAR,Não Concluído,100,0,100,0,6791935.0,3568400.93
817,261.18,Ribeirão ,PE,Nordeste,29/10/2018,51862633.0,IVANNILDO SILVA,CAIXA,FAR,Não Concluído,100,0,100,0,6791555.0,2660572.0
818,261.22,Salgueiro ,PE,Nordeste,25/06/2013,39739008.0,RES STO ANTONIO,CAIXA,FAR,Não Concluído,878,0,878,0,51801948.0,51796767.26
819,261.22,Salgueiro ,PE,Nordeste,05/01/2012,36470164.0,CONJUNTO HABITACIONAL MANDACARU,CAIXA,FAR,Concluído,216,216,0,0,9870871.0,9870870.99
820,261.25,Santa Cruz do Capibaribe ,PE,Nordeste,27/09/2010,30084996.0,LOTEAMENTO JACANA MODULO I,CAIXA,FAR,Concluído,335,335,0,0,12580211.0,12580211.35
821,261.25,Santa Cruz do Capibaribe ,PE,Nordeste,27/11/2017,48577412.0,RESIDENCIAL CRUZEIRO,CAIXA,FAR,Concluído,500,500,0,0,45399453.0,45254877.89
822,261.3,São Bento do Una ,PE,Nordeste,27/02/2012,36392658.0,ALFREDO CINTRA,CAIXA,FAR,Não Concluído,300,0,300,0,13800000.0,3872690.6
823,261.37,São Lourenço da Mata ,PE,Nordeste,28/11/2017,48575692.0,RESIDENCIAL SAO LOURENCO I,CAIXA,FAR,Concluído,300,300,0,0,24000000.0,24000000.0
824,261.37,São Lourenço da Mata ,PE,Nordeste,27/06/2018,51137889.0,RESIDENCIAL SAO LOURENCO II,CAIXA,FAR,Concluído,300,300,0,0,24000000.0,24000000.0
825,261.37,São Lourenço da Mata ,PE,Nordeste,27/06/2018,51138467.0,RESIDENCIAL SAO LOURENCO III,CAIXA,FAR,Concluído,300,300,0,0,24000000.0,24000000.0
826,261.37,São Lourenço da Mata ,PE,Nordeste,31/10/2012,39519719.0,CONJUNTO RESIDENCIAL DEPUTADO GUILHERME UCHOA I,CAIXA,FAR,Concluído,288,288,0,0,18114302.0,18114302.93
827,261.37,São Lourenço da Mata ,PE,Nordeste,31/10/2012,39523355.0,CONJUNTO RESIDENCIAL DEPUTADO GUILHERME UCHOA II,CAIXA,FAR,Concluído,288,288,0,0,18143642.0,18143641.05
828,261.39,Serra Talhada ,PE,Nordeste,29/12/2011,37275927.0,CONJUNTO HABITACIONAL POCO DA CRUZ 04,CAIXA,FAR,Concluído,500,500,0,0,23007636.0,23007635.32
829,261.39,Serra Talhada ,PE,Nordeste,29/12/2011,36502380.0,CONJUNTO HABITACIONAL POCO DA CRUZ 03,CAIXA,FAR,Concluído,195,195,0,0,8972799.0,8972799.24
830,261.39,Serra Talhada ,PE,Nordeste,21/10/2010,31730707.0,LOTEAMENTO POCO DA CRUZ 01,CAIXA,FAR,Concluído,500,500,0,0,18775292.0,18775291.69
831,261.39,Serra Talhada ,PE,Nordeste,21/10/2010,31730925.0,LOTEAMENTO POCO DA CRUZ 02,CAIXA,FAR,Concluído,399,399,0,0,14936097.0,14936097.06
832,261.42,Sirinhaém ,PE,Nordeste,29/12/2010,34715278.0,RESIDENCIAL SIRINHAEM,CAIXA,FAR,Concluído,280,280,0,0,12052414.0,12052414.35
833,261.45,Surubim ,PE,Nordeste,22/12/2010,34063001.0,RESIDENCIAL SURUBIM I,CAIXA,FAR,Concluído,128,128,0,0,5326099.0,5326098.9
834,261.45,Surubim ,PE,Nordeste,22/12/2010,34063115.0,RESIDENCIAL SURUBIM II,CAIXA,FAR,Concluído,128,128,0,0,5326099.0,5326098.82
835,261.53,Timbaúba ,PE,Nordeste,13/09/2010,30598239.0,CONJUNTO RESIDENCIAL ANTONIO CARLOS PESSOA DE MELO,CAIXA,FAR,Concluído,487,487,0,0,18287654.0,18287654.17
836,261.56,Trindade ,PE,Nordeste,29/12/2011,36935692.0,CONJUNTO RESIDENCIAL ESPIRITO SANTO,CAIXA,FAR,Concluído,450,450,0,0,18881396.0,18881395.09
837,261.64,Vitória de Santo Antão ,PE,Nordeste,28/12/2009,29915681.0,JARDINS DE VITORIA ETAPA I,CAIXA,FAR,Concluído,128,128,0,0,7697515.0,7697515.62
838,261.64,Vitória de Santo Antão ,PE,Nordeste,28/12/2009,29916592.0,JARDINS VITORIA ETAPA II - QUADRA A-2,CAIXA,FAR,Concluído,256,256,0,0,15356767.0,15356767.27
839,261.64,Vitória de Santo Antão ,PE,Nordeste,28/12/2009,29916605.0,JARDINS DE VITORIA ETAPA III QUADRA B-4,CAIXA,FAR,Concluído,352,352,0,0,21121669.0,21121669.12
840,261.64,Vitória de Santo Antão ,PE,Nordeste,28/12/2009,29916823.0,JARDINS DE VITORIA ETAPA IV QUADRA B3,CAIXA,FAR,Concluído,160,160,0,0,9578609.0,9578609.54
841,261.64,Vitória de Santo Antão ,PE,Nordeste,02/06/2009,28989511.0,CONJUNTO RESIDENCIAL VITORIA,CAIXA,FAR,Concluído,278,278,0,0,10131659.0,10131658.74
842,260.005,Abreu e Lima ,PE,Nordeste,27/09/2010,30593440.0,CONJUNTO RESIDENCIAL DOM HELDER CAMARA - TUPY I,CAIXA,FAR,Concluído,384,384,0,0,17279498.0,17279498.0
843,260.005,Abreu e Lima ,PE,Nordeste,27/09/2010,31827432.0,RESIDENCIAL ANTONIO ALEXANDRE DE LIMA,CAIXA,FAR,Concluído,480,480,0,0,27397276.0,27397275.26
844,260.005,Abreu e Lima ,PE,Nordeste,27/09/2010,34006450.0,CONJUNTO RESIDENCIAL JOSEFA DO CARMO MULITERNOFASE I,CAIXA,FAR,Concluído,480,480,0,0,27574060.0,27574059.56
845,260.005,Abreu e Lima ,PE,Nordeste,27/09/2010,34006565.0,CONJUNTO RESIDENCIAL LEONILO PESSOA DA SILVA FASE II,CAIXA,FAR,Concluído,480,480,0,0,27396422.0,27396422.89
846,260.005,Abreu e Lima ,PE,Nordeste,27/09/2010,34006679.0,CONJUNTO RESIDENCIAL JOSE PESSOA DA SILVA FASE III,CAIXA,FAR,Concluído,480,480,0,0,27364146.0,27364145.71
847,270.43,Maceió ,AL,Nordeste,18/08/2010,33987545.0,RES JOSE APRIGIO VILELA I B,CAIXA,FAR,Concluído,346,346,0,0,13457495.0,13457495.0
848,270.43,Maceió ,AL,Nordeste,18/08/2010,33987650.0,RES JOSé APRIGIO VILELA I C,CAIXA,FAR,Concluído,715,715,0,0,27809562.0,27809562.31
849,270.43,Maceió ,AL,Nordeste,17/08/2012,38748198.0,CONJUNTO RESIDECIAL OURO PRETO,CAIXA,FAR,Concluído,240,240,0,0,12720000.0,12720000.0
850,270.43,Maceió ,AL,Nordeste,18/08/2010,32792152.0,RES JOSE APRIGIO VILELA I A,CAIXA,FAR,Concluído,862,862,0,0,34004100.0,34004098.7
851,270.43,Maceió ,AL,Nordeste,13/07/2018,48450525.0,RESIDENCIAL VALE BENTES II,CAIXA,FAR,Concluído,500,500,0,0,40000000.0,40000000.0
852,270.43,Maceió ,AL,Nordeste,28/11/2017,48351858.0,RESIDENCIAL VALE BENTES I,CAIXA,FAR,Concluído,500,500,0,0,40000000.0,40000000.0
853,270.43,Maceió ,AL,Nordeste,28/11/2017,48262643.0,RESIDENCIAL VALE DO PARNAIBA,CAIXA,FAR,Concluído,240,240,0,0,19200000.0,19200000.0
854,270.43,Maceió ,AL,Nordeste,30/12/2018,48521325.0,RES MARIO PEIXOTO COSTA I,CAIXA,FAR,Concluído,192,192,0,0,16772940.0,16546649.44
855,270.43,Maceió ,AL,Nordeste,30/12/2018,50710727.0,VILAS DO MUNDAU- 160 UH JÁ ENTREGUES,CAIXA,FAR,Concluído,1,1,0,0,170496000.0,150441536.1
856,270.43,Maceió ,AL,Nordeste,30/12/2018,51251673.0,TEIXEIRA I,CAIXA,FAR,Não Concluído,500,0,500,0,46801990.91,45375853.93
857,270.43,Maceió ,AL,Nordeste,30/12/2018,51251904.0,TEIXEIRAII,CAIXA,FAR,Não Concluído,500,0,500,0,46868758.36,44979640.08
858,270.43,Maceió ,AL,Nordeste,28/09/2018,51252251.0,RESIDENCIAL OITICICA I,CAIXA,FAR,Concluído,500,500,0,0,40000000.0,40000000.0
859,270.43,Maceió ,AL,Nordeste,28/09/2018,51252584.0,RESIDENCIAL OITICICA II,CAIXA,FAR,Concluído,500,500,0,0,40000000.0,40000000.0
860,270.43,Maceió ,AL,Nordeste,30/12/2018,51254523.0,DIANA SIMON __,CAIXA,FAR,Não Concluído,180,0,180,0,16746932.3,15744825.24
861,270.43,Maceió ,AL,Nordeste,30/12/2018,51261135.0,RESIDENCIAL BRISAS DA LAGOA I,CAIXA,FAR,Distratado/Cancelado,320,0,0,320,25600000.0,0.0
862,270.43,Maceió ,AL,Nordeste,30/12/2018,51261354.0,RESIDENCIAL BRISAS DA LAGOA II,CAIXA,FAR,Distratado/Cancelado,320,0,0,320,25600000.0,0.0
863,270.43,Maceió ,AL,Nordeste,30/12/2018,51262598.0,RESIDENCIAL BRISAS DA LAGOA III,CAIXA,FAR,Distratado/Cancelado,320,0,0,320,25600000.0,0.0
864,270.43,Maceió ,AL,Nordeste,30/12/2018,51229493.0,RES MARIO PEIXOTO COSTA II,CAIXA,FAR,Concluído,192,192,0,0,16651828.0,16482336.16
865,270.43,Maceió ,AL,Nordeste,26/09/2018,51375261.0,RESIDENCIAL ALAMEDA DO FAROL,CAIXA,FAR,Concluído,480,480,0,0,38836689.0,38836689.78
866,270.43,Maceió ,AL,Nordeste,26/09/2018,51375375.0,RESIDENCIAL ALAMEDA DO PONTAL,CAIXA,FAR,Concluído,480,480,0,0,38522816.0,38522816.12
867,270.43,Maceió ,AL,Nordeste,26/09/2018,51375489.0,RESIDENCIAL ALAMEDA JATIUCA,CAIXA,FAR,Concluído,480,480,0,0,38590732.0,38590732.47
868,270.43,Maceió ,AL,Nordeste,26/09/2018,51375594.0,RESIDENCIAL ALAMEDA PAJUCARA,CAIXA,FAR,Concluído,480,480,0,0,39060352.0,39060352.69
869,270.43,Maceió ,AL,Nordeste,13/08/2014,41008715.0,RESIDENCIAL VALE DO SAO FRANCISCO,CAIXA,FAR,Concluído,300,300,0,0,18298978.0,18298977.78
870,270.43,Maceió ,AL,Nordeste,13/08/2014,41009062.0,RESIDENCIAL VALE DO AMAZONAS,CAIXA,FAR,Concluído,300,300,0,0,19527574.0,19527574.53
871,270.43,Maceió ,AL,Nordeste,13/08/2014,41009280.0,RESIDENCIAL VALE DO TOCANTINS,CAIXA,FAR,Concluído,300,300,0,0,18299216.0,18299216.19
872,270.43,Maceió ,AL,Nordeste,27/12/2013,41842919.0,RESIDENCIAL MACEIO,CAIXA,FAR,Concluído,3,3,0,0,237900000.0,237900000.0
873,270.43,Maceió ,AL,Nordeste,27/12/2013,42382849.0,RESIDENCIAL MORADA DO PLANALTO,CAIXA,FAR,Concluído,1,1,0,0,73200000.0,73200000.0
874,270.03,Arapiraca ,AL,Nordeste,23/02/2010,30595725.0,RES BRISA DO LAGO II,CAIXA,FAR,Concluído,482,482,0,0,17546870.0,17546870.0
875,270.03,Arapiraca ,AL,Nordeste,22/02/2010,30596740.0,RES BRISA DO LAGO III,CAIXA,FAR,Concluído,133,133,0,0,4770139.0,4770139.5
876,270.03,Arapiraca ,AL,Nordeste,22/02/2010,30597214.0,RES BRISA DO LAGO IV,CAIXA,FAR,Concluído,771,771,0,0,28426096.0,28426096.0
877,270.03,Arapiraca ,AL,Nordeste,23/02/2010,29649856.0,RES BRISA DO LAGO I,CAIXA,FAR,Concluído,482,482,0,0,17829474.0,17829474.67
878,270.03,Arapiraca ,AL,Nordeste,09/12/2011,36958238.0,RESIDENCIAL DO AGRESTE,CAIXA,FAR,Concluído,999,999,0,0,47952000.0,47952000.0
879,270.03,Arapiraca ,AL,Nordeste,09/12/2011,36793331.0,NOSSA SENHORA APARECIDA,CAIXA,FAR,Concluído,999,999,0,0,47952000.0,47952000.0
880,270.04,Atalaia ,AL,Nordeste,26/11/2010,34244716.0,RESIDENCIAL MARIA DE NAZARETH,CAIXA,FAR,Concluído,500,500,0,0,20500000.0,20500000.0
881,270.04,Atalaia ,AL,Nordeste,25/10/2010,34297170.0,DEUS E FIEL,CAIXA,FAR,Não Concluído,520,0,520,0,27356724.0,26730254.09
882,270.05,Barra de Santo Antônio ,AL,Nordeste,28/12/2011,36733481.0,LOTEAMENTO ERNESTO MARANHAO,CAIXA,FAR,Concluído,200,200,0,0,9872633.0,9872633.1
883,270.05,Barra de Santo Antônio ,AL,Nordeste,17/12/2013,41256215.0,LOTEAMENTO MARIO FORTES MELRO,CAIXA,FAR,Concluído,120,120,0,0,7320000.0,7320000.0
884,270.06,Barra de São Miguel ,AL,Nordeste,26/09/2014,44665552.0,LOTEAMENTO ALTO DA BARRA,CAIXA,FAR,Concluído,350,350,0,0,21350000.0,21350000.0
885,270.11,Branquinha ,AL,Nordeste,25/10/2010,34266236.0,CONJUNTO RESIDENCIAL RAIMUNDO NONATO LOPES,CAIXA,FAR,Concluído,976,976,0,0,40616240.0,40616240.0
886,270.13,Cajueiro ,AL,Nordeste,08/11/2010,34179177.0,ANTONIO PALMERY SORIANO MELO II,CAIXA,FAR,Concluído,187,187,0,0,7667000.0,7667000.0
887,270.13,Cajueiro ,AL,Nordeste,18/08/2010,34068122.0,RESIDENCIAL ANTONIO PALMERY SORIANO MELO,CAIXA,FAR,Concluído,177,177,0,0,7257000.0,7257000.0
888,270.14,Campo Alegre ,AL,Nordeste,08/11/2012,39399072.0,INDUSTRIAL OLIVAL TENORIO COSTA,CAIXA,FAR,Concluído,420,420,0,0,23938686.0,23938686.2
889,270.14,Campo Alegre ,AL,Nordeste,28/04/2014,41740286.0,RESD JOAO JOSE PEREIRA,CAIXA,FAR,Concluído,542,542,0,0,30883870.0,30883869.49
890,270.14,Campo Alegre ,AL,Nordeste,24/08/2018,51252701.0,RESIDENCIAL JORGE GOMES DA SILVA,CAIXA,FAR,Concluído,192,192,0,0,14016000.0,14015999.94
891,270.17,Capela ,AL,Nordeste,25/10/2010,34312091.0,RES OTAVIO GOMES DA SILVA,CAIXA,FAR,Concluído,273,273,0,0,11193000.0,11193000.0
892,270.23,Coruripe ,AL,Nordeste,18/04/2012,38209160.0,CONJUNTO RESIDENCIAL MANOEL LESSA & LUIZ SIMOES,CAIXA,FAR,Concluído,500,500,0,0,29678227.0,29499363.65
893,270.23,Coruripe ,AL,Nordeste,22/06/2012,38172053.0,LOTEAMENTO DEPUTADO NELSON COSTA,CAIXA,FAR,Concluído,456,456,0,0,21888000.0,21888000.0
894,270.3,Ibateguara ,AL,Nordeste,13/12/2011,36505357.0,CANASTRA,CAIXA,FAR,Não Concluído,52,0,52,0,3434558.12,3219878.04
895,270.3,Ibateguara ,AL,Nordeste,09/12/2011,36506372.0,IBATEGUARA,CAIXA,FAR,Não Concluído,47,0,47,0,3016291.0,2911666.1
896,270.35,Jacuípe ,AL,Nordeste,28/09/2010,34119007.0,RES AMARO FELIX DA SILVA,CAIXA,FAR,Concluído,288,288,0,0,11985120.0,11985120.0
897,270.38,Joaquim Gomes ,AL,Nordeste,25/10/2010,34269524.0,MARIA JOSE,CAIXA,FAR,Não Concluído,315,0,315,0,15269017.0,13280990.69
898,270.39,Jundiá ,AL,Nordeste,09/12/2011,34968661.0,RESIDENCIAL MARIA DE LOURDES RUFINO DA SILVA,CAIXA,FAR,Concluído,150,150,0,0,6150000.0,6150000.0
899,270.4,Junqueiro ,AL,Nordeste,24/09/2018,51307783.0,RESIDENCIAL ADELMO PEREIRA - MODULO II,CAIXA,FAR,Concluído,100,100,0,0,6800000.0,6799999.95
900,270.4,Junqueiro ,AL,Nordeste,24/09/2018,51307897.0,RESIDENCIAL ADELMO PEREIRA - MODULO III,CAIXA,FAR,Concluído,100,100,0,0,6800000.0,6799999.95
901,270.4,Junqueiro ,AL,Nordeste,24/09/2018,51297640.0,RESIDENCIAL ADELMO PEREIRA - MODULO I,CAIXA,FAR,Concluído,100,100,0,0,6800000.0,6799999.95
902,270.47,Marechal Deodoro ,AL,Nordeste,03/01/2012,36713796.0,RECANTO DA ILHA,CAIXA,FAR,Concluído,250,250,0,0,13000000.0,12999999.97
903,270.47,Marechal Deodoro ,AL,Nordeste,20/07/2012,37570988.0,CONDOMINIO RESIDENCIAL ERICK FERRAZ,CAIXA,FAR,Concluído,280,280,0,0,22526973.0,22526973.29
904,270.55,Murici ,AL,Nordeste,30/04/2013,37586705.0,OLAVO CALHEIROS II,CAIXA,FAR,Concluído,350,350,0,0,18900000.0,18900000.0
905,270.55,Murici ,AL,Nordeste,26/08/2010,34063885.0,RES MAJOR OLAVO CALHEIROS,CAIXA,FAR,Concluído,1,1,0,0,52271704.0,52271702.22
906,270.55,Murici ,AL,Nordeste,26/08/2010,34067981.0,RESIDENCIAL PREF PEDRO RAPOSO TENORIO,CAIXA,FAR,Concluído,1,1,0,0,43173000.0,43173000.0
907,270.63,Palmeira dos Índios ,AL,Nordeste,11/06/2012,38537451.0,RESIDENCIAL PALMEIRAS,CAIXA,FAR,Concluído,401,401,0,0,19248000.0,19248000.0
908,270.63,Palmeira dos Índios ,AL,Nordeste,30/03/2010,31943484.0,CONJUNTO HABITACIONAL EDVAL VIEIRA GAIA,CAIXA,FAR,Concluído,451,451,0,0,16651593.0,16651593.0
909,270.66,Paulo Jacinto ,AL,Nordeste,28/09/2010,34233455.0,RES SANTA INES,CAIXA,FAR,Concluído,442,442,0,0,18119790.0,18119790.0
910,270.67,Penedo ,AL,Nordeste,28/12/2011,36097159.0,MATA ATLANTICA II,CAIXA,FAR,Concluído,300,300,0,0,14400000.0,14400000.0
911,270.67,Penedo ,AL,Nordeste,02/02/2010,29947101.0,LOT CD DO POVO MODULOS 13. 14. 15,CAIXA,FAR,Concluído,495,495,0,0,18314996.0,18314996.0
912,270.67,Penedo ,AL,Nordeste,28/06/2013,41559685.0,RESIDENCIAL VALE DO SAO FRANCISCO,CAIXA,FAR,Concluído,600,600,0,0,34200000.0,34200000.0
913,270.69,Pilar ,AL,Nordeste,30/06/2014,41955916.0,RESIDENCIAL MORADA DO ALTO,CAIXA,FAR,Concluído,400,400,0,0,24400000.0,24400000.0
914,270.69,Pilar ,AL,Nordeste,30/12/2014,44732912.0,RESIDENCIAL CACHOEIRA DO EMBURI,CAIXA,FAR,Concluído,600,600,0,0,36515780.0,36515780.57
915,270.69,Pilar ,AL,Nordeste,30/12/2018,51302662.0,RESIDENCIAL PILAR III,CAIXA,FAR,Concluído,200,200,0,0,15622605.0,15622605.97
916,270.69,Pilar ,AL,Nordeste,30/12/2018,51383118.0,RESIDENCIA PILAR IV,CAIXA,FAR,Concluído,200,200,0,0,15623924.0,15623924.3
917,270.69,Pilar ,AL,Nordeste,30/12/2018,49499239.0,RESIDENCIAL PILAR II,CAIXA,FAR,Concluído,200,200,0,0,15576824.0,15576824.67
918,270.69,Pilar ,AL,Nordeste,16/02/2012,34265981.0,CONJUNTO HABITACIONAL BENEDITO CAVALCANTE DE BARROS,CAIXA,FAR,Concluído,500,500,0,0,26000000.0,26000000.0
919,270.69,Pilar ,AL,Nordeste,08/11/2012,39060548.0,RESIDENCIAL DEPUTADO RUBENS CANUTO,CAIXA,FAR,Concluído,500,500,0,0,30499580.0,30499580.0
920,270.76,Quebrangulo ,AL,Nordeste,16/12/2010,34310383.0,RES GERALDO PASSOS LIMA,CAIXA,FAR,Concluído,559,559,0,0,31040583.0,30774799.54
921,270.76,Quebrangulo ,AL,Nordeste,13/08/2010,34041261.0,RES FREDERICO MAIA,CAIXA,FAR,Concluído,201,201,0,0,8241000.0,8241000.0
922,270.77,Rio Largo ,AL,Nordeste,31/07/2013,41837795.0,RESIDENCIAL BARNABE OITICICA 1B - JB,CAIXA,FAR,Concluído,397,397,0,0,24217000.0,24217000.0
923,270.77,Rio Largo ,AL,Nordeste,28/09/2010,34119111.0,RES FRANCISCO TAVARES GRANJA,CAIXA,FAR,Concluído,502,502,0,0,20582000.0,20582000.0
924,270.77,Rio Largo ,AL,Nordeste,26/11/2010,34313129.0,RES SEN TEOTONIO VILELA,CAIXA,FAR,Concluído,961,961,0,0,39400801.0,39400801.72
925,270.77,Rio Largo ,AL,Nordeste,25/10/2010,34267816.0,EDSON N MACHADO,CAIXA,FAR,Não Concluído,609,0,609,0,53716737.54,34432902.24
926,270.77,Rio Largo ,AL,Nordeste,27/12/2010,34720161.0,RES DEMORISVALDO WANDERLEY,CAIXA,FAR,Concluído,400,400,0,0,16400000.0,16400000.0
927,270.77,Rio Largo ,AL,Nordeste,28/12/2010,34724255.0,RES JOSE CARLOS PIERUCETTI,CAIXA,FAR,Concluído,215,215,0,0,8815000.0,8815000.0
928,270.77,Rio Largo ,AL,Nordeste,31/07/2013,38710759.0,RESIDENCIAL BARNABE OITICICA 1A -SOLIDEZ,CAIXA,FAR,Concluído,397,397,0,0,24217000.0,24217000.0
929,270.77,Rio Largo ,AL,Nordeste,31/07/2013,38711774.0,RESIDENCIAL BARNABE OITICICA 2B - JB,CAIXA,FAR,Concluído,331,331,0,0,20191000.0,20191000.0
930,270.77,Rio Largo ,AL,Nordeste,21/12/2012,38700180.0,RESIDENCIAL PREFEITO ANTONIO LINS DE SOUZA - MODULO C,CAIXA,FAR,Concluído,1,1,0,0,139550219.0,139550219.0
931,270.77,Rio Largo ,AL,Nordeste,21/12/2012,38702567.0,RESIDENCIAL PREFEITO ANTONIO LINS DE SOUZA - MODULO D,CAIXA,FAR,Concluído,1,1,0,0,106811000.0,106811000.0
932,270.77,Rio Largo ,AL,Nordeste,21/12/2012,38658961.0,RESIDENCIAL JARBAS OITICICA - MODULO A,CAIXA,FAR,Concluído,1,1,0,0,96136000.0,96136000.0
